Date,Settlement_Period,Generator_Name,Generator_Full_Name,BOA_Volume
2021-09-23,9,BTUIW-2,Beinn an Tuirc Ext,-25.984
2021-09-23,9,CLDCW-1,Clyde Central,-134.184
2021-09-23,9,CLDNW-1,Clyde North,-150.15
2021-09-23,9,CRDEW-1,Crossdykes,-18
2021-09-23,9,CRDEW-2,Crossdykes 2,-18
2021-09-23,9,DOREW-1,Dorenell 1,-95
2021-09-23,9,DOREW-2,Dorenell 2,-80
2021-09-23,9,DRSLW-1,Dersalloch,-46.884
2021-09-23,9,EWHLW-1,Ewe Hill,-17.034
2021-09-23,9,FAARW-1,Farr 1,-46
2021-09-23,9,FAARW-2,Farr 2,-46
2021-09-23,9,GNAPW-1,Glen App,-8.016
2021-09-23,9,GRIFW-1,Griffin 1,-74.016
2021-09-23,9,GRIFW-2,Griffin 2,-74.016
2021-09-23,9,HRHLW-1,Hare Hill Ext,-22.016
2021-09-23,9,HRSTW-1,Harestanes,-49.066
2021-09-23,9,KILBW-1,Kilbraur,-58
2021-09-23,9,KPMRW-1,Kype Muir,-64
2021-09-23,9,MIDMW-1,Middle Muir,-29
2021-09-23,9,MILWW-1,Millennium,-56
2021-09-23,9,MOWEO-2,Moray Firth Eastern 2,-107.1
2021-09-23,9,SANQW-1,Sanquhar,-29
2021-09-23,9,STRNW-1,Strathy North,-67
2021-09-23,9,WHILW-1,Whitelee 1,-177.45
2021-09-23,10,AKGLW-2,Aikengall 2,-62
2021-09-23,10,ARCHW-1,Arecleoch,-51.084
2021-09-23,10,ASLVW-1,Assel Valley,-19
2021-09-23,10,BABAW-1,Baillie,-51
2021-09-23,10,BDCHW-1,Bad A Cheo,-25
2021-09-23,10,BHLAW-1,Bhlaraidh,-73
2021-09-23,10,BLLA-1,Black Law,-93.066
2021-09-23,10,BRDUW-1,Braes of Doune,-63.5
2021-09-23,10,BRYBW-1,Berry Burn,-51
2021-09-23,10,BTUIW-2,Beinn an Tuirc Ext,-24.034
2021-09-23,10,CLDCW-1,Clyde Central,-127.8
2021-09-23,10,CLDNW-1,Clyde North,-139.5
2021-09-23,10,CRDEW-1,Crossdykes,-19
2021-09-23,10,CRDEW-2,Crossdykes 2,-19
2021-09-23,10,DOREW-1,Dorenell 1,-95
2021-09-23,10,DOREW-2,Dorenell 2,-80
2021-09-23,10,DRSLW-1,Dersalloch,-48.966
2021-09-23,10,EWHLW-1,Ewe Hill,-15.034
2021-09-23,10,FAARW-1,Farr 1,-46
2021-09-23,10,FAARW-2,Farr 2,-46
2021-09-23,10,GNAPW-1,Glen App,-9.966
2021-09-23,10,GRIFW-1,Griffin 1,-75
2021-09-23,10,GRIFW-2,Griffin 2,-75
2021-09-23,10,HRHLW-1,Hare Hill Ext,-22
2021-09-23,10,HRSTW-1,Harestanes,-48.016
2021-09-23,10,KILBW-1,Kilbraur,-58
2021-09-23,10,KPMRW-1,Kype Muir,-64
2021-09-23,10,MIDMW-1,Middle Muir,-29.5
2021-09-23,10,MILWW-1,Millennium,-56
2021-09-23,10,MOWEO-2,Moray Firth Eastern 2,-108
2021-09-23,10,SANQW-1,Sanquhar,-29
2021-09-23,10,STRNW-1,Strathy North,-67
2021-09-23,10,WHILW-1,Whitelee 1,-175.05
2021-09-23,11,AKGLW-2,Aikengall 2,-62
2021-09-23,11,ARCHW-1,Arecleoch,-31.334
2021-09-23,11,ASLVW-1,Assel Valley,-19
2021-09-23,11,BABAW-1,Baillie,-51
2021-09-23,11,BDCHW-1,Bad A Cheo,-25
2021-09-23,11,BHLAW-1,Bhlaraidh,-73
2021-09-23,11,BLLA-1,Black Law,-102.834
2021-09-23,11,BRDUW-1,Braes of Doune,-66.5
2021-09-23,11,BRYBW-1,Berry Burn,-51
2021-09-23,11,BTUIW-2,Beinn an Tuirc Ext,-28.916
2021-09-23,11,CRDEW-1,Crossdykes,-19
2021-09-23,11,CRDEW-2,Crossdykes 2,-19
2021-09-23,11,DOREW-1,Dorenell 1,-95
2021-09-23,11,DOREW-2,Dorenell 2,-80
2021-09-23,11,DRSLW-1,Dersalloch,-26.984
2021-09-23,11,EWHLW-1,Ewe Hill,-7.584
2021-09-23,11,FAARW-1,Farr 1,-46
2021-09-23,11,FAARW-2,Farr 2,-46
2021-09-23,11,GNAPW-1,Glen App,-11.966
2021-09-23,11,GRIFW-1,Griffin 1,-75.016
2021-09-23,11,GRIFW-2,Griffin 2,-75.016
2021-09-23,11,HRHLW-1,Hare Hill Ext,-11.184
2021-09-23,11,HRSTW-1,Harestanes,-58.816
2021-09-23,11,KILBW-1,Kilbraur,-58
2021-09-23,11,KLGLW-1,Kilgallioch (Arecleoch Phase 2),-4.934
2021-09-23,11,KPMRW-1,Kype Muir,-64
2021-09-23,11,LCLTW-1,Lochluichart,-44.736
2021-09-23,11,MIDMW-1,Middle Muir,-30
2021-09-23,11,MILWW-1,Millennium,-56
2021-09-23,11,MOWEO-2,Moray Firth Eastern 2,-108
2021-09-23,11,SANQW-1,Sanquhar,-29
2021-09-23,11,STRNW-1,Strathy North,-66
2021-09-23,11,WHILW-1,Whitelee 1,-155.584
2021-09-23,12,AKGLW-2,Aikengall 2,-62
2021-09-23,12,ARCHW-1,Arecleoch,-29.034
2021-09-23,12,ASLVW-1,Assel Valley,-19
2021-09-23,12,BABAW-1,Baillie,-51
2021-09-23,12,BDCHW-1,Bad A Cheo,-25
2021-09-23,12,BHLAW-1,Bhlaraidh,-73
2021-09-23,12,BLLA-1,Black Law,-102.016
2021-09-23,12,BRDUW-1,Braes of Doune,-65.5
2021-09-23,12,BRYBW-1,Berry Burn,-51
2021-09-23,12,BTUIW-2,Beinn an Tuirc Ext,-27.034
2021-09-23,12,CLDCW-1,Clyde Central,-32.35
2021-09-23,12,CLDNW-1,Clyde North,-36.266
2021-09-23,12,CRDEW-1,Crossdykes,-19
2021-09-23,12,CRDEW-2,Crossdykes 2,-19
2021-09-23,12,DOREW-1,Dorenell 1,-95
2021-09-23,12,DOREW-2,Dorenell 2,-80
2021-09-23,12,DRSLW-1,Dersalloch,-46.55
2021-09-23,12,EWHLW-1,Ewe Hill,-9.966
2021-09-23,12,FAARW-1,Farr 1,-46
2021-09-23,12,FAARW-2,Farr 2,-46
2021-09-23,12,GNAPW-1,Glen App,-12
2021-09-23,12,GRIFW-1,Griffin 1,-75.016
2021-09-23,12,GRIFW-2,Griffin 2,-75.016
2021-09-23,12,HRSTW-1,Harestanes,-60.966
2021-09-23,12,KILBW-1,Kilbraur,-58
2021-09-23,12,KLGLW-1,Kilgallioch (Arecleoch Phase 2),-159.8
2021-09-23,12,KPMRW-1,Kype Muir,-64.5
2021-09-23,12,LCLTW-1,Lochluichart,-65.5
2021-09-23,12,MIDMW-1,Middle Muir,-30
2021-09-23,12,MILWW-1,Millennium,-56
2021-09-23,12,MOWEO-2,Moray Firth Eastern 2,-108
2021-09-23,12,SANQW-1,Sanquhar,-29
2021-09-23,12,STRNW-1,Strathy North,-65.984
2021-09-23,12,WHILW-1,Whitelee 1,-166.95
2021-09-23,13,AKGLW-2,Aikengall 2,-62
2021-09-23,13,ARCHW-1,Arecleoch,-53.584
2021-09-23,13,ASLVW-1,Assel Valley,-19
2021-09-23,13,BABAW-1,Baillie,-49
2021-09-23,13,BDCHW-1,Bad A Cheo,-25
2021-09-23,13,BEATO-4,Beatrice 4,-33.35
2021-09-23,13,BHLAW-1,Bhlaraidh,-73
2021-09-23,13,BLLA-1,Black Law,-98.066
2021-09-23,13,BRDUW-1,Braes of Doune,-64.5
2021-09-23,13,BRYBW-1,Berry Burn,-51
2021-09-23,13,BTUIW-2,Beinn an Tuirc Ext,-27
2021-09-23,13,CLDCW-1,Clyde Central,-73.95
2021-09-23,13,CLDNW-1,Clyde North,-49.2
2021-09-23,13,CRDEW-1,Crossdykes,-18
2021-09-23,13,CRDEW-2,Crossdykes 2,-18
2021-09-23,13,DOREW-1,Dorenell 1,-95
2021-09-23,13,DOREW-2,Dorenell 2,-80
2021-09-23,13,DRSLW-1,Dersalloch,-48.966
2021-09-23,13,EWHLW-1,Ewe Hill,-14.916
2021-09-23,13,FAARW-1,Farr 1,-46
2021-09-23,13,FAARW-2,Farr 2,-46
2021-09-23,13,GNAPW-1,Glen App,-11.016
2021-09-23,13,GRIFW-1,Griffin 1,-76
2021-09-23,13,GRIFW-2,Griffin 2,-76
2021-09-23,13,HRSTW-1,Harestanes,-63.95
2021-09-23,13,KILBW-1,Kilbraur,-58
2021-09-23,13,KLGLW-1,Kilgallioch (Arecleoch Phase 2),-130.5
2021-09-23,13,KPMRW-1,Kype Muir,-65
2021-09-23,13,LCLTW-1,Lochluichart,-64
2021-09-23,13,MIDMW-1,Middle Muir,-30
2021-09-23,13,MILWW-1,Millennium,-55.5
2021-09-23,13,MOWEO-2,Moray Firth Eastern 2,-107.1
2021-09-23,13,SANQW-1,Sanquhar,-29
2021-09-23,13,STRNW-1,Strathy North,-65.016
2021-09-23,13,WHILW-1,Whitelee 1,-207.25
2021-09-23,13,WHILW-2,Whitelee 2,-37.6
2021-09-23,14,AKGLW-2,Aikengall 2,-62
2021-09-23,14,ARCHW-1,Arecleoch,-65.8
2021-09-23,14,ASLVW-1,Assel Valley,-19
2021-09-23,14,BABAW-1,Baillie,-51
2021-09-23,14,BDCHW-1,Bad A Cheo,-25
2021-09-23,14,BEATO-4,Beatrice 4,-13.05
2021-09-23,14,BHLAW-1,Bhlaraidh,-73
2021-09-23,14,BLLA-1,Black Law,-93.084
2021-09-23,14,BRDUW-1,Braes of Doune,-63
2021-09-23,14,BRYBW-1,Berry Burn,-20.4
2021-09-23,14,BTUIW-2,Beinn an Tuirc Ext,-27.984
2021-09-23,14,CRDEW-1,Crossdykes,-19
2021-09-23,14,CRDEW-2,Crossdykes 2,-19
2021-09-23,14,DOREW-1,Dorenell 1,-95
2021-09-23,14,DOREW-2,Dorenell 2,-80
2021-09-23,14,DRSLW-1,Dersalloch,-51.95
2021-09-23,14,EWHLW-1,Ewe Hill,-15.984
2021-09-23,14,FAARW-1,Farr 1,-46
2021-09-23,14,FAARW-2,Farr 2,-46
2021-09-23,14,GNAPW-1,Glen App,-15.916
2021-09-23,14,GRIFW-1,Griffin 1,-75.984
2021-09-23,14,GRIFW-2,Griffin 2,-75.984
2021-09-23,14,HRSTW-1,Harestanes,-59.084
2021-09-23,14,KILBW-1,Kilbraur,-58
2021-09-23,14,KLGLW-1,Kilgallioch (Arecleoch Phase 2),-154.584
2021-09-23,14,KPMRW-1,Kype Muir,-64.5
2021-09-23,14,LCLTW-1,Lochluichart,-63
2021-09-23,14,MIDMW-1,Middle Muir,-30.5
2021-09-23,14,MILWW-1,Millennium,-54.5
2021-09-23,14,MOWEO-2,Moray Firth Eastern 2,-108
2021-09-23,14,SANQW-1,Sanquhar,-29
2021-09-23,14,STRNW-1,Strathy North,-66
2021-09-23,14,WHILW-1,Whitelee 1,-111.408
2021-09-23,14,WHILW-2,Whitelee 2,-141.984
2021-09-23,15,AKGLW-2,Aikengall 2,-62
2021-09-23,15,ARCHW-1,Arecleoch,-66
2021-09-23,15,ASLVW-1,Assel Valley,-22
2021-09-23,15,BABAW-1,Baillie,-49
2021-09-23,15,BDCHW-1,Bad A Cheo,-25
2021-09-23,15,BHLAW-1,Bhlaraidh,-72.934
2021-09-23,15,BLLA-1,Black Law,-113.65
2021-09-23,15,BRDUW-1,Braes of Doune,-68
2021-09-23,15,BTUIW-2,Beinn an Tuirc Ext,-27.016
2021-09-23,15,CRDEW-1,Crossdykes,-18
2021-09-23,15,CRDEW-2,Crossdykes 2,-18
2021-09-23,15,DOREW-1,Dorenell 1,-95
2021-09-23,15,DOREW-2,Dorenell 2,-80
2021-09-23,15,DRSLW-1,Dersalloch,-53.966
2021-09-23,15,EWHLW-1,Ewe Hill,-21.9
2021-09-23,15,FAARW-1,Farr 1,-46
2021-09-23,15,FAARW-2,Farr 2,-46
2021-09-23,15,GNAPW-1,Glen App,-9.116
2021-09-23,15,GRIFW-1,Griffin 1,-74.966
2021-09-23,15,GRIFW-2,Griffin 2,-74.966
2021-09-23,15,HRSTW-1,Harestanes,-73.75
2021-09-23,15,KILBW-1,Kilbraur,-58
2021-09-23,15,KLGLW-1,Kilgallioch (Arecleoch Phase 2),-149.1
2021-09-23,15,KPMRW-1,Kype Muir,-64
2021-09-23,15,LCLTW-1,Lochluichart,-60
2021-09-23,15,MIDMW-1,Middle Muir,-30.5
2021-09-23,15,MILWW-1,Millennium,-50
2021-09-23,15,MOWEO-2,Moray Firth Eastern 2,-107.1
2021-09-23,15,SANQW-1,Sanquhar,-29
2021-09-23,15,STRNW-1,Strathy North,-66.016
2021-09-23,15,WHILW-1,Whitelee 1,-60.958
2021-09-23,15,WHILW-2,Whitelee 2,-130.05
2021-09-23,16,AKGLW-2,Aikengall 2,-62
2021-09-23,16,ARCHW-1,Arecleoch,-63.05
2021-09-23,16,ASLVW-1,Assel Valley,-22
2021-09-23,16,BABAW-1,Baillie,-50
2021-09-23,16,BDCHW-1,Bad A Cheo,-25
2021-09-23,16,BHLAW-1,Bhlaraidh,-68.866
2021-09-23,16,BLLA-1,Black Law,-111.05
2021-09-23,16,BRDUW-1,Braes of Doune,-66
2021-09-23,16,BTUIW-2,Beinn an Tuirc Ext,-26.016
2021-09-23,16,CRDEW-1,Crossdykes,-18
2021-09-23,16,CRDEW-2,Crossdykes 2,-18
2021-09-23,16,DOREW-1,Dorenell 1,-95
2021-09-23,16,DOREW-2,Dorenell 2,-80
2021-09-23,16,DRSLW-1,Dersalloch,-51.05
2021-09-23,16,EWHLW-1,Ewe Hill,-20.034
2021-09-23,16,FAARW-1,Farr 1,-46
2021-09-23,16,FAARW-2,Farr 2,-46
2021-09-23,16,GNAPW-1,Glen App,-8.016
2021-09-23,16,GRIFW-1,Griffin 1,-73.966
2021-09-23,16,GRIFW-2,Griffin 2,-73.966
2021-09-23,16,HRSTW-1,Harestanes,-78.916
2021-09-23,16,KILBW-1,Kilbraur,-58
2021-09-23,16,KLGLW-1,Kilgallioch (Arecleoch Phase 2),-138.184
2021-09-23,16,KPMRW-1,Kype Muir,-63.5
2021-09-23,16,LCLTW-1,Lochluichart,-58
2021-09-23,16,MIDMW-1,Middle Muir,-29.5
2021-09-23,16,MILWW-1,Millennium,-42.5
2021-09-23,16,MOWEO-2,Moray Firth Eastern 2,-108
2021-09-23,16,SANQW-1,Sanquhar,-29
2021-09-23,16,STRNW-1,Strathy North,-67
2021-09-23,17,AKGLW-2,Aikengall 2,-62
2021-09-23,17,ARCHW-1,Arecleoch,-34.03
2021-09-23,17,ASLVW-1,Assel Valley,-22
2021-09-23,17,BABAW-1,Baillie,-44.996
2021-09-23,17,BDCHW-1,Bad A Cheo,-25
2021-09-23,17,BHLAW-1,Bhlaraidh,-52.648
2021-09-23,17,BLLA-1,Black Law,-1.85
2021-09-23,17,BRDUW-1,Braes of Doune,-63
2021-09-23,17,BTUIW-2,Beinn an Tuirc Ext,-27.966
2021-09-23,17,CRDEW-1,Crossdykes,-18
2021-09-23,17,CRDEW-2,Crossdykes 2,-18
2021-09-23,17,DOREW-1,Dorenell 1,-95
2021-09-23,17,DOREW-2,Dorenell 2,-80
2021-09-23,17,DRSLW-1,Dersalloch,-49.034
2021-09-23,17,EWHLW-1,Ewe Hill,-7.216
2021-09-23,17,FAARW-1,Farr 1,-46
2021-09-23,17,FAARW-2,Farr 2,-46
2021-09-23,17,GNAPW-1,Glen App,-14.884
2021-09-23,17,GRIFW-1,Griffin 1,-71.95
2021-09-23,17,GRIFW-2,Griffin 2,-71.95
2021-09-23,17,HRSTW-1,Harestanes,-81.95
2021-09-23,17,KILBW-1,Kilbraur,-58
2021-09-23,17,KLGLW-1,Kilgallioch (Arecleoch Phase 2),-175.366
2021-09-23,17,KPMRW-1,Kype Muir,-62
2021-09-23,17,LCLTW-1,Lochluichart,-55
2021-09-23,17,MIDMW-1,Middle Muir,-28.5
2021-09-23,17,MILWW-1,Millennium,-34.5
2021-09-23,17,MOWEO-2,Moray Firth Eastern 2,-108
2021-09-23,17,SANQW-1,Sanquhar,-29
2021-09-23,17,STRNW-1,Strathy North,-67
2021-09-23,18,AKGLW-2,Aikengall 2,-62
2021-09-23,18,ARCHW-1,Arecleoch,-17.9
2021-09-23,18,ASLVW-1,Assel Valley,-22
2021-09-23,18,BABAW-1,Baillie,-12
2021-09-23,18,BDCHW-1,Bad A Cheo,-25
2021-09-23,18,BEATO-4,Beatrice 4,-1.116
2021-09-23,18,BHLAW-1,Bhlaraidh,-25.15
2021-09-23,18,BRDUW-1,Braes of Doune,-59.5
2021-09-23,18,BTUIW-2,Beinn an Tuirc Ext,-28
2021-09-23,18,CRDEW-1,Crossdykes,-17
2021-09-23,18,CRDEW-2,Crossdykes 2,-17
2021-09-23,18,DOREW-1,Dorenell 1,-95
2021-09-23,18,DOREW-2,Dorenell 2,-80
2021-09-23,18,DRSLW-1,Dersalloch,-16.016
2021-09-23,18,EWHLW-1,Ewe Hill,-3.6
2021-09-23,18,FAARW-1,Farr 1,-46
2021-09-23,18,FAARW-2,Farr 2,-46
2021-09-23,18,GNAPW-1,Glen App,-13.034
2021-09-23,18,GRIFW-1,Griffin 1,-69.916
2021-09-23,18,GRIFW-2,Griffin 2,-69.916
2021-09-23,18,HRSTW-1,Harestanes,-63.316
2021-09-23,18,KILBW-1,Kilbraur,-58
2021-09-23,18,KLGLW-1,Kilgallioch (Arecleoch Phase 2),-173.05
2021-09-23,18,KPMRW-1,Kype Muir,-60.5
2021-09-23,18,LCLTW-1,Lochluichart,-49
2021-09-23,18,MIDMW-1,Middle Muir,-27.5
2021-09-23,18,MILWW-1,Millennium,-26
2021-09-23,18,MOWEO-2,Moray Firth Eastern 2,-84.6
2021-09-23,18,SANQW-1,Sanquhar,-29
2021-09-23,18,STRNW-1,Strathy North,-67
2021-09-23,19,AKGLW-2,Aikengall 2,-62
2021-09-23,19,ARCHW-1,Arecleoch,-22.916
2021-09-23,19,ASLVW-1,Assel Valley,-22
2021-09-23,19,BABAW-1,Baillie,-12
2021-09-23,19,BDCHW-1,Bad A Cheo,-25
2021-09-23,19,BEATO-4,Beatrice 4,-67
2021-09-23,19,BHLAW-1,Bhlaraidh,-36.534
2021-09-23,19,BLLA-1,Black Law,-79.65
2021-09-23,19,BRDUW-1,Braes of Doune,-62.5
2021-09-23,19,BTUIW-2,Beinn an Tuirc Ext,-28
2021-09-23,19,CRDEW-1,Crossdykes,-16
2021-09-23,19,CRDEW-2,Crossdykes 2,-16
2021-09-23,19,DOREW-1,Dorenell 1,-95
2021-09-23,19,DOREW-2,Dorenell 2,-80
2021-09-23,19,DRSLW-1,Dersalloch,-49.966
2021-09-23,19,EWHLW-1,Ewe Hill,-11.984
2021-09-23,19,FAARW-1,Farr 1,-46
2021-09-23,19,FAARW-2,Farr 2,-46
2021-09-23,19,GNAPW-1,Glen App,-13
2021-09-23,19,GRIFW-1,Griffin 1,-65.9
2021-09-23,19,GRIFW-2,Griffin 2,-65.9
2021-09-23,19,HRSTW-1,Harestanes,-48.25
2021-09-23,19,KILBW-1,Kilbraur,-58
2021-09-23,19,KLGLW-1,Kilgallioch (Arecleoch Phase 2),-156.284
2021-09-23,19,KPMRW-1,Kype Muir,-59.5
2021-09-23,19,LCLTW-1,Lochluichart,-46
2021-09-23,19,MIDMW-1,Middle Muir,-26.5
2021-09-23,19,MILWW-1,Millennium,-19.5
2021-09-23,19,MOWEO-2,Moray Firth Eastern 2,-107.1
2021-09-23,19,SANQW-1,Sanquhar,-29
2021-09-23,19,STRNW-1,Strathy North,-66.984
2021-09-23,20,AKGLW-2,Aikengall 2,-62
2021-09-23,20,ARCHW-1,Arecleoch,-23.984
2021-09-23,20,ASLVW-1,Assel Valley,-22
2021-09-23,20,BABAW-1,Baillie,-10.2
2021-09-23,20,BDCHW-1,Bad A Cheo,-25
2021-09-23,20,BEATO-4,Beatrice 4,-67
2021-09-23,20,BHLAW-1,Bhlaraidh,-26.866
2021-09-23,20,BLLA-1,Black Law,-60.15
2021-09-23,20,BRDUW-1,Braes of Doune,-59.5
2021-09-23,20,BTUIW-2,Beinn an Tuirc Ext,-28
2021-09-23,20,CRDEW-1,Crossdykes,-16
2021-09-23,20,CRDEW-2,Crossdykes 2,-16
2021-09-23,20,DOREW-1,Dorenell 1,-95
2021-09-23,20,DOREW-2,Dorenell 2,-80
2021-09-23,20,DRSLW-1,Dersalloch,-45.034
2021-09-23,20,EWHLW-1,Ewe Hill,-9.8
2021-09-23,20,FAARW-1,Farr 1,-45
2021-09-23,20,FAARW-2,Farr 2,-46
2021-09-23,20,GNAPW-1,Glen App,-14.966
2021-09-23,20,GRIFW-1,Griffin 1,-59.884
2021-09-23,20,GRIFW-2,Griffin 2,-59.884
2021-09-23,20,HRSTW-1,Harestanes,-29.3
2021-09-23,20,KILBW-1,Kilbraur,-41.566
2021-09-23,20,KLGLW-1,Kilgallioch (Arecleoch Phase 2),-80.45
2021-09-23,20,KPMRW-1,Kype Muir,-57.5
2021-09-23,20,LCLTW-1,Lochluichart,-41.5
2021-09-23,20,MIDMW-1,Middle Muir,-25.5
2021-09-23,20,MILWW-1,Millennium,-14
2021-09-23,20,MOWEO-2,Moray Firth Eastern 2,-108
2021-09-23,20,SANQW-1,Sanquhar,-29
2021-09-23,20,STRNW-1,Strathy North,-56.95
2021-09-23,21,AKGLW-2,Aikengall 2,-62.416
2021-09-23,21,ARCHW-1,Arecleoch,-17.116
2021-09-23,21,ASLVW-1,Assel Valley,-22
2021-09-23,21,BDCHW-1,Bad A Cheo,-25
2021-09-23,21,BEATO-4,Beatrice 4,-1.116
2021-09-23,21,BHLAW-1,Bhlaraidh,-18.934
2021-09-23,21,BRDUW-1,Braes of Doune,-56
2021-09-23,21,BTUIW-2,Beinn an Tuirc Ext,-27.016
2021-09-23,21,CRDEW-1,Crossdykes,-15
2021-09-23,21,CRDEW-2,Crossdykes 2,-15
2021-09-23,21,DOREW-1,Dorenell 1,-95
2021-09-23,21,DOREW-2,Dorenell 2,-80
2021-09-23,21,FAARW-1,Farr 1,-45
2021-09-23,21,FAARW-2,Farr 2,-45
2021-09-23,21,GNAPW-1,Glen App,-10.084
2021-09-23,21,GRIFW-1,Griffin 1,-52.834
2021-09-23,21,GRIFW-2,Griffin 2,-52.834
2021-09-23,21,KPMRW-1,Kype Muir,-54
2021-09-23,21,LCLTW-1,Lochluichart,-36
2021-09-23,21,MIDMW-1,Middle Muir,-23.5
2021-09-23,21,MILWW-1,Millennium,-9.5
2021-09-23,21,MOWEO-2,Moray Firth Eastern 2,-108
2021-09-23,21,SANQW-1,Sanquhar,-29.45
2021-09-23,22,AKGLW-2,Aikengall 2,-45.15
2021-09-23,22,ARCHW-1,Arecleoch,-8.684
2021-09-23,22,ASLVW-1,Assel Valley,-4.766
2021-09-23,22,BDCHW-1,Bad A Cheo,-4.4
2021-09-23,22,BHLAW-1,Bhlaraidh,-14.916
2021-09-23,22,BRDUW-1,Braes of Doune,-51.5
2021-09-23,22,BTUIW-2,Beinn an Tuirc Ext,-4.35
2021-09-23,22,CRDEW-1,Crossdykes,-14
2021-09-23,22,CRDEW-2,Crossdykes 2,-14
2021-09-23,22,DOREW-1,Dorenell 1,-94.5
2021-09-23,22,DOREW-2,Dorenell 2,-79.5
2021-09-23,22,FAARW-1,Farr 1,-42
2021-09-23,22,FAARW-2,Farr 2,-43
2021-09-23,22,GNAPW-1,Glen App,-10
2021-09-23,22,GRIFW-1,Griffin 1,-19.584
2021-09-23,22,GRIFW-2,Griffin 2,-19.584
2021-09-23,22,KPMRW-1,Kype Muir,-50
2021-09-23,22,LCLTW-1,Lochluichart,-9.63
2021-09-23,22,MIDMW-1,Middle Muir,-22
2021-09-23,22,MILWW-1,Millennium,-2.148
2021-09-23,22,MOWEO-2,Moray Firth Eastern 2,-108
2021-09-23,22,SANQW-1,Sanquhar,-30
2021-09-23,23,BHLAW-1,Bhlaraidh,-9.9
2021-09-23,23,BRDUW-1,Braes of Doune,-31.484
2021-09-23,23,CRDEW-1,Crossdykes,-10.834
2021-09-23,23,CRDEW-2,Crossdykes 2,-10.834
2021-09-23,23,DOREW-1,Dorenell 1,-87.5
2021-09-23,23,DOREW-2,Dorenell 2,-74
2021-09-23,23,FAARW-1,Farr 1,-38.666
2021-09-23,23,FAARW-2,Farr 2,-39.82
2021-09-23,23,GNAPW-1,Glen App,-8.566
2021-09-23,23,KPMRW-1,Kype Muir,-45.856
2021-09-23,23,MIDMW-1,Middle Muir,-18.9
2021-09-23,23,MOWEO-2,Moray Firth Eastern 2,-33
2021-09-23,23,SANQW-1,Sanquhar,-30
2021-09-23,24,BHLAW-1,Bhlaraidh,-2.866
2021-09-23,24,DOREW-1,Dorenell 1,-9.67
2021-09-23,24,DOREW-2,Dorenell 2,-7.022
2021-09-23,24,FAARW-1,Farr 1,-0.334
2021-09-23,24,FAARW-2,Farr 2,-0.664
2021-09-23,24,KPMRW-1,Kype Muir,-2.382
2021-09-23,24,MOWEO-2,Moray Firth Eastern 2,-19.8
2021-09-23,24,SANQW-1,Sanquhar,-15.5
2021-09-23,45,DOREW-1,Dorenell 1,-25.114
2021-09-23,46,BDCHW-1,Bad A Cheo,-4.8
2021-09-23,46,DOREW-1,Dorenell 1,-91
2021-09-23,46,DOREW-2,Dorenell 2,-31.006
2021-09-23,47,BDCHW-1,Bad A Cheo,-17
2021-09-23,47,DOREW-1,Dorenell 1,-94.5
2021-09-23,47,DOREW-2,Dorenell 2,-79.5
2021-09-23,47,MOWEO-2,Moray Firth Eastern 2,-55.666
2021-09-23,48,BDCHW-1,Bad A Cheo,-19
2021-09-23,48,BEATO-1,Beatrice 1,-8
2021-09-23,48,BEATO-2,Beatrice 2,-78.6
2021-09-23,48,DOREW-1,Dorenell 1,-95
2021-09-23,48,DOREW-2,Dorenell 2,-80
2021-09-23,48,MOWEO-2,Moray Firth Eastern 2,-108
2021-09-23,48,STRNW-1,Strathy North,-41.05
2021-09-24,1,BDCHW-1,Bad A Cheo,-21
2021-09-24,1,BEATO-1,Beatrice 1,-100.666
2021-09-24,1,BEATO-2,Beatrice 2,-102.166
2021-09-24,1,BEATO-3,Beatrice 3,-23.734
2021-09-24,1,DOREW-1,Dorenell 1,-95
2021-09-24,1,DOREW-2,Dorenell 2,-80
2021-09-24,1,MIDMW-1,Middle Muir,-0.182
2021-09-24,1,MOWEO-2,Moray Firth Eastern 2,-108
2021-09-24,1,STRNW-1,Strathy North,-63.034
2021-09-24,2,BDCHW-1,Bad A Cheo,-22
2021-09-24,2,BEATO-1,Beatrice 1,-119.05
2021-09-24,2,BEATO-2,Beatrice 2,-113.034
2021-09-24,2,BEATO-3,Beatrice 3,-108.066
2021-09-24,2,CRDEW-1,Crossdykes,-12.134
2021-09-24,2,CRDEW-2,Crossdykes 2,-12.134
2021-09-24,2,DOREW-1,Dorenell 1,-95
2021-09-24,2,DOREW-2,Dorenell 2,-80
2021-09-24,2,KPMRW-1,Kype Muir,-52.4
2021-09-24,2,MIDMW-1,Middle Muir,-20.35
2021-09-24,2,MOWEO-2,Moray Firth Eastern 2,-108
2021-09-24,2,STRNW-1,Strathy North,-65.016
2021-09-24,3,BDCHW-1,Bad A Cheo,-23
2021-09-24,3,BEATO-1,Beatrice 1,-122.016
2021-09-24,3,BEATO-2,Beatrice 2,-115.016
2021-09-24,3,BEATO-3,Beatrice 3,-83.016
2021-09-24,3,CRDEW-1,Crossdykes,-13
2021-09-24,3,CRDEW-2,Crossdykes 2,-13
2021-09-24,3,DOREW-1,Dorenell 1,-95
2021-09-24,3,DOREW-2,Dorenell 2,-80
2021-09-24,3,KPMRW-1,Kype Muir,-56.5
2021-09-24,3,MIDMW-1,Middle Muir,-21
